او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
در	PREP	ADVRB	ArgM_TMP	null	junk
تمامي	ADJ	APREMOD	null	مشخصه§n-12756	no
اين	ADJ	NPREMOD	null	null	junk
مراحل	N	ADVRB	ArgM_TMP	null	no
صبر	N	NVE	null	null	role_state
نمود	V	VCONJ	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
ناله	N	NVE	null	خبر§n-12766	role_state
نکرد	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

بيماري	N	SBJ	Arg1	مشخصه§n-12756	role_state
او	PR	MOZ	null	null	junk
آنقدر	ADV	ADVRB	ArgM_EXT	null	junk
طولاني	ADJ	MOS	Arg2	مشخصه§n-12756	no
شد	V	ROOT	null	null	junk
که	SUBR	AVCL	null	null	junk
هيچ‌	ADJ	NPREMOD	null	null	no
کس	N	SBJ	Arg0	null	junk
با	PREP	NPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
هيچ	ADJ	NPREMOD	null	null	junk
رابطه	N	NVE	null	مشخصه§n-12756	no
نداشت	V	PRD	null	null	junk
.	PUNC	PUNC	null	null	junk

همه	ADJ	NPREMOD	null	null	junk
اين	ADJ	NPREMOD	null	null	junk
گرفتاري‌ها	N	SBJ	Arg0	مشخصه§n-12756	role_state
،	PUNC	PUNC	null	null	junk
صبر	N	OBJ	Arg1	null	role_state
و	CONJ	NCONJ	null	null	junk
شکر	N	NCONJ	null	مشخصه§n-12756	role_intent
ايوب	N	MOZ	null	نفر§n-13075	role
را	POSTP	OBJ	Arg1	null	junk
زيادتر	ADJ	MOS	Arg2	مشخصه§n-12756	no
کردند	V	ROOT	null	null	junk
تا	PREP	ADVRB	ArgM_ADV	null	junk
آنجايي	N	ADVRB	ArgM_ADV	null	no
که	SUBR	NCL	null	null	junk
صبر	N	SBJ	Arg1	null	role_state
او	PR	MOZ	null	null	junk
زبانزد	ADJ	MOS	Arg2	null	role_state
خاص	ADJ	APOSTMOD	null	مشخصه§n-12756	role
و	CONJ	AJCONJ	null	null	junk
عام	ADJ	AJCONJ	null	مشخصه§n-12756	role
شد	V	PRD	null	null	junk
.	PUNC	PUNC	null	null	junk

اين	ADJ	NPREMOD	null	null	junk
وضع	N	SBJ	Arg1	null	junk
حضرت	N	MOZ	null	null	role_state
ايوب	N	MOZ	null	نفر§n-13075	role
(	PUNC	PUNC	null	null	junk
ع	ARAB	POSDEP	null	null	no
)	PUNC	PUNC	null	null	junk
هفت	NUM	NPREMOD	null	null	junk
سال	N	ADVC	Arg2	دوره_زماني§n-12603	time
ادامه	N	NVE	null	رابطه§n-13628	no
داشت	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

وقتي‌	N	ADVRB	ArgM_TMP	null	no
که	SUBR	NCL	null	null	junk
ايوب	N	SBJ	Arg1	نفر§n-13075	role
ايوب	N	SBJ	Arg1	نفر§n-13075	role
متوجه	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
دليل	N	NEZ	null	خصوصيت_رواني§n-12725	role_intent
همسر	N	MOZ	null	نفر§n-13075	role
ش	PR	MOZ	null	null	junk
شد	V	PRD	null	null	junk
از	PREP	AJPP	null	null	junk
قسم	N	AJPP	null	مشخصه§n-12756	role_intent
خود	PR	MOZ	null	null	junk
سخت	ADV	ADVRB	ArgM_MNR	مشخصه§n-12756	role_state
آشفته	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
‌شد	V	ROOT	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk

قرآن	N	SBJ	Arg0	هست§n-12706	no
ايشان	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
بهترين	ADJ	NPREMOD	null	null	role_state
بنده	N	TAM	Arg2	نفر§n-13075	role_state
خدا	N	MOZ	null	خصوصيت_رواني§n-12725	no
،	PUNC	PUNC	null	null	junk
شکيبا	N	NCONJ	null	null	role_state
و	CONJ	NCONJ	null	null	junk
خويشتن‌دار	N	NCONJ	null	null	role_state
مي‌خواند	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

او	PR	SBJ	Arg1	null	junk
7	NUM	NPREMOD	null	null	junk
سال	N	ADVRB	ArgM_EXT	دوره_زماني§n-12603	time
به‌طور	PREP	ADVRB	ArgM_MNR	null	no
دايم	ADJ	POSDEP	null	null	junk
در	PREP	MOS	Arg2	null	junk
رنج	N	MOS	Arg2	مشخصه§n-12756	role_state
و	CONJ	NCONJ	null	null	junk
عذاب	N	NCONJ	null	رخداد§n-13136	role_state
بود	V	ROOT	null	null	junk
،	PUNC	PUNC	null	null	junk

آن	ADJ	NPREMOD	null	null	junk
حضرت	N	SBJ	Arg0	null	role_state
نيز	ADV	ADVRB	ArgM_ADV	null	junk
چنين	PR	OBJ	Arg1	null	junk
نمود	V	ROOT	null	null	role_action
.	PUNC	PUNC	null	null	junk

به	PREP	ADVRB	ArgM_ADV	null	junk
دستور	N	ADVRB	ArgM_ADV	رخداد§n-13136	no
خداوند	N	MOZ	null	خصوصيت_رواني§n-12725	no
چشمه‌اي	N	SBJ	Arg1	شيء§n-12703	dynamic_object
از	PREP	VPP	Arg3	null	junk
آب	N	VPP	Arg3	ماده§n-14032	dynamic_object
سرد	ADJ	NPOSTMOD	null	مشخصه§n-12756	dynamic_object_state
جوشيد	V	ROOT	null	رخداد§n-13136	dynamic_object_action
که	SUBR	VCL	null	null	junk
به	PREP	ADVRB	ArgM_ADV	null	junk
فرمان	N	ADVRB	ArgM_ADV	رخداد§n-13136	no
خداوند	N	MOZ	null	خصوصيت_رواني§n-12725	no
از	PREP	VPP	Arg3	null	junk
آن	ADJ	NPREMOD	null	null	junk
آب	N	VPP	Arg3	ماده§n-14032	dynamic_object
نوشيد	V	VCONJ	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
بدن	N	OBJ	Arg1	شيء§n-12703	no
خود	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
در	PREP	ADVRB	ArgM_LOC	null	junk
آن	PR	POSDEP	null	null	junk
شستشو	N	NVE	null	رخداد§n-13136	role_intent
داد	V	PRD	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk

به	PREP	ADVRB	ArgM_ADV	null	junk
خواست	N	POSDEP	null	null	junk
خداوند	N	MOZ	null	خصوصيت_رواني§n-12725	no
جواني	N	SBJ	Arg0	دوره_زماني§n-12603	role_state
به	PREP	VPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
برگشت	V	VCONJ	null	رخداد§n-13136	no
و	CONJ	VCONJ	null	null	junk
امراض	N	SBJ	Arg1	null	role_state
ش	PR	MOZ	null	null	junk
از	PREP	VPRT	null	null	junk
بين	N	POSDEP	null	null	junk
رفت	V	ROOT	null	رخداد§n-13136	no
سپس	SUBR	AJUCL	ArgM_DIS	null	junk
تمام	ADJ	NPREMOD	null	null	junk
چيزهايي	N	SBJ	Arg1	null	no
چيزهايي	N	SBJ	Arg0	null	no
که	SUBR	NCL	null	null	junk
از	PREP	VPRT	null	null	junk
دست	N	VPRT	null	مشخصه§n-12756	no
داده‌بود	V	PRD	null	رخداد§n-13136	no
نيز	ADV	ADVRB	ArgM_ADV	null	junk
به	PREP	VPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
و	CONJ	NCONJ	null	null	junk
همسر	N	NCONJ	null	نفر§n-13075	role
ش	PR	MOZ	null	null	junk
برگشت	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

حضرت	N	SBJ	Arg1	null	role_state
الياس	N	MOZ	null	نفر§n-13075	role
يکي‌از	ADJ	NPREMOD	null	null	no
پيامبران	N	MOS	Arg2	نفر§n-13075	role_state
بني‌اسراييل	N	MOZ	null	null	role_state
است	V	ROOT	null	null	junk
که	SUBR	NCL	null	null	junk
نام	N	SBJ	Arg1	null	junk
مبارک	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
ش	PR	MOZ	null	null	junk
در	PREP	VPP	Arg3	null	junk
دو	NUM	NPREMOD	null	null	junk
سوره	N	VPP	Arg3	خبر§n-12766	no
قرآن	N	MOZ	null	هست§n-12706	no
آمده‌است	V	PRD	null	null	no
.	PUNC	PUNC	null	null	junk

او	PR	SBJ	Arg1	null	junk
از	PREP	MOS	Arg2	null	junk
نوادگان	N	MOS	Arg2	null	role_state
هارون	N	MOZ	null	نفر§n-13075	role
برادر	N	APP	null	نفر§n-13075	role_state
موسي	N	MOZ	null	نفر§n-13075	role
است	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

يوشع‌بن‌نون	N	SBJ	Arg1	null	role
يوشع‌بن‌نون	N	SBJ	Arg0	null	role
هنگامي	N	ADVRB	ArgM_TMP	null	junk
که	SUBR	NCL	null	null	junk
بعداز	PREP	ADVRB	ArgM_TMP	null	no
موسي	N	POSDEP	null	نفر§n-13075	role
بر	PREP	AJPP	null	null	junk
سرزمين	N	POSDEP	null	جا§n-12733	location
شام	N	MOZ	null	null	location
مسلط	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
شد	V	PRD	null	null	junk
آن	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
بين	PREP	VPP	Arg3	null	junk
طوايف	N	POSDEP	null	گروه§n-12753	role
سبطي‌هاي	N	MOZ	null	گروه§n-12753	role
دوازده‌گانه	ADJ	NPOSTMOD	null	null	no
تقسيم	N	NVE	null	رخداد§n-13136	role_intent
نمود	V	ROOT	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk

يکي‌از	ADJ	NPREMOD	null	null	no
آن	ADJ	NPREMOD	null	null	junk
گروهها	N	SBJ	Arg0	گروه§n-12753	role
که	SUBR	NCL	null	null	junk
الياس	N	SBJ	Arg1	نفر§n-13075	role
در	PREP	MOS	Arg2	null	junk
ميان	N	POSDEP	null	null	junk
شان	PR	MOZ	null	null	junk
بود	V	PRD	null	null	junk
در	PREP	NPP	Arg3	null	junk
سرزمين	N	NPP	Arg3	جا§n-12733	location
بعلبک	N	MOZ	null	null	location
سکونت	N	NVE	null	رخداد§n-13136	role_intent
نمودند	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

خداوند	N	SBJ	Arg0	خصوصيت_رواني§n-12725	no
الياس	N	OBJ	Arg1	نفر§n-13075	role
را	POSTP	OBJ	Arg1	null	junk
به‌عنوان	PREP	ADVRB	ArgM_ADV	null	no
پيامبر	N	POSDEP	null	نفر§n-13075	role_state
براي	PREP	ADVRB	ArgM_GOL	null	junk
هدايت	N	POSDEP	null	رخداد§n-13136	role_intent
مردم	N	MOZ	null	گروه§n-12753	role
بعلبک	N	MOZ	null	null	location
فرستاد	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

مردم	N	SBJ	Arg0	گروه§n-12753	role
مردم	N	SBJ	Arg0	گروه§n-12753	role
اين	ADJ	NPREMOD	null	null	junk
ديار	N	MOZ	null	جا§n-12733	location
سخن	N	OBJ	Arg1	رخداد§n-13136	no
الياس	N	MOZ	null	نفر§n-13075	role
را	POSTP	OBJ	Arg1	null	junk
تکذيب	N	NVE	null	null	no
کردند	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
از	PREP	NPP	Arg3	null	junk
دعوت	N	NPP	Arg3	خبر§n-12766	role_intent
او	PR	MOZ	null	null	junk
اطاعت	N	NVE	null	رابطه§n-13628	role_state
ننمودند	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

بعلبک	N	SBJ	Arg0	null	location
در	PREP	ADVRB	ArgM_TMP	null	junk
آن	ADJ	NPREMOD	null	null	junk
زمان	N	ADVRB	ArgM_TMP	دوره_زماني§n-12603	time
پادشاهي	N	OBJ	Arg1	نفر§n-13075	role_state
پادشاهي	N	OBJ	Arg0	نفر§n-13075	role_state
به	PREP	NPP	null	null	junk
نام	N	POSDEP	null	null	junk
لاجب	N	MOZ	null	نفر§n-13075	role
داشت	V	ROOT	null	null	junk
که	SUBR	NCL	null	null	junk
مردم	N	PREDEP	null	گروه§n-12753	role
را	POSTP	OBJ	Arg1	null	junk
به	PREP	NPP	Arg3	null	junk
پرستش	N	NPP	Arg3	رخداد§n-13136	role_intent
بت	N	MOZ	null	شيء§n-12703	static_object
دعوت	N	NVE	null	خبر§n-12766	role_intent
مي‌نمود	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

شاه	N	SBJ	Arg0	نفر§n-13075	role
همسايه‌اي	N	OBJ	Arg1	نفر§n-13075	role
همسايه‌اي	N	OBJ	Arg0	نفر§n-13075	role
همسايه‌اي	N	OBJ	Arg1	نفر§n-13075	role
صالح	ADJ	NPOSTMOD	null	مشخصه§n-12756	role_state
داشت	V	ROOT	null	null	junk
که	SUBR	NCL	null	null	junk
باغي	N	OBJ	Arg1	جا§n-12733	location
در	PREP	ADVRB	ArgM_LOC	null	junk
کنار	N	POSDEP	null	جا§n-12733	location
قصر	N	MOZ	null	ساختار§n-12875	location
ش	PR	MOZ	null	null	junk
داشت	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
مورد	PREP	MOS	Arg2	null	junk
احترام	N	POSDEP	null	خصوصيت_رواني§n-12725	role_state
شاه	N	MOZ	null	نفر§n-13075	role
بود	V	PRD	null	null	junk
.	PUNC	PUNC	null	null	junk

الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg0	نفر§n-13075	role
خدا	N	OBJ	Arg1	خصوصيت_رواني§n-12725	no
را	POSTP	OBJ	Arg1	null	junk
سوگند	N	NVE	null	خبر§n-12766	role_intent
داد	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg3	null	junk
شاه	N	OBJ	Arg1	نفر§n-13075	role
و	CONJ	NCONJ	null	null	junk
همسر	N	NCONJ	null	نفر§n-13075	role
بدکار	ADJ	NPOSTMOD	null	مشخصه§n-12756	role_state
ش	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
،	PUNC	PUNC	null	null	junk
اگر	SUBR	AJUCL	ArgM_CND	null	junk
توبه	N	NVE	null	مشخصه§n-12756	role_intent
نکردند	V	PRD	null	رخداد§n-13136	no
،	PUNC	PUNC	null	null	junk
به	PREP	VPRT	null	null	junk
هلاکت	N	VPRT	null	رخداد§n-13136	role_intent
برساند	V	PRD	null	رخداد§n-13136	no
،	PUNC	PUNC	null	null	junk
وسپس	SUBR	AJUCL	ArgM_DIS	null	no
به	PREP	NPP	Arg3	null	junk
آنها	PR	POSDEP	null	null	junk
هشدار	N	NVE	null	خبر§n-12766	role_intent
داد	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg0	نفر§n-13075	role
از	PREP	VPP	Arg3	null	junk
دست	N	VPP	Arg3	null	no
آنها	PR	MOZ	null	null	junk
گريخت	V	VCONJ	null	رخداد§n-13136	role_action

و	CONJ	VCONJ	null	null	junk
به	PREP	VPP	Arg4	null	junk
کوهها	N	VPP	Arg4	شيء§n-12703	location
و	CONJ	NCONJ	null	null	junk
غارها	N	NCONJ	null	شيء§n-12703	location
پناه	N	NVE	null	شيء§n-12703	role_intent
برد	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

حضرت	N	SBJ	Arg0	null	role_state
الياس	N	MOZ	null	نفر§n-13075	role
(	PUNC	PUNC	null	null	junk
ع	ARAB	POSDEP	null	null	no
)	PUNC	PUNC	null	null	junk
7	NUM	NPREMOD	null	null	junk
سال	N	OBJ	Arg1	دوره_زماني§n-12603	time
بدين	PREP	ADVC	Arg2	null	no
منوال	N	POSDEP	null	رخداد§n-13136	no
گذراند	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

در	PREP	ADVRB	ArgM_TMP	null	junk
اين	ADJ	NPREMOD	null	null	junk
ميان	N	POSDEP	null	null	junk
پسر	N	SBJ	Arg1	نفر§n-13075	role
پادشاه	N	MOZ	null	نفر§n-13075	role_state
به	PREP	AJPP	null	null	junk
بيماري	N	AJPP	null	مشخصه§n-12756	role_state
مبتلا	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
شد	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
بيماري	N	SBJ	Arg1	مشخصه§n-12756	role_state
او	PR	MOZ	null	null	junk
درمان	N	NVE	null	خصوصيت_رواني§n-12725	role_state
نيافت	V	ROOT	null	null	no
،	PUNC	PUNC	null	null	junk

تلاش	N	SBJ	Arg1	رخداد§n-13136	role_intent
شاه	N	MOZ	null	نفر§n-13075	role
در	PREP	NPP	null	null	junk
توسل	N	NPP	null	null	role_state
به	PREP	NPP	null	null	junk
بتها	N	NPP	null	شيء§n-12703	static_object
براي	PREP	NPP	null	null	junk
نجات	N	POSDEP	null	null	role_intent
او	PR	MOZ	null	null	junk
بي‌نتيجه	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
ماند	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

وقتي‌	N	ADVRB	ArgM_TMP	null	no
که	SUBR	NCL	null	null	junk
الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg1	نفر§n-13075	role
صداي	N	OBJ	Arg1	خبر§n-12766	no
آنها	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
شنيد	V	PRD	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk
درميان	PREP	MOS	Arg2	null	location
غار	N	POSDEP	null	شيء§n-12703	location
بود	V	ROOT	null	null	junk
.	PUNC	PUNC	null	null	junk

شاه	N	SBJ	Arg1	نفر§n-13075	role
از	PREP	AJPP	null	null	junk
اين	ADJ	NPREMOD	null	null	junk
حادثه	N	AJPP	null	رخداد§n-13136	no
ناراحت	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
شد	V	PREDEP	null	null	junk
و	CONJ	VCONJ	null	null	junk
منشي	N	OBJ	Arg1	نفر§n-13075	role
باايمان	ADJ	NPOSTMOD	null	null	role_state
خود	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
مجبور	ADJ	MOS	Arg2	مشخصه§n-12756	role_intent
کرد	V	ROOT	null	null	junk

تا	SUBR	AJUCL	ArgM_PRP	null	junk
به‌سراغ	PREP	VPP	Arg4	null	location
الياس	N	POSDEP	null	نفر§n-13075	role
رفته	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
به	PREP	VPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
بگويد	V	PRD	null	رخداد§n-13136	role_action
:	PUNC	PUNC	null	null	junk
اکنون	ADV	ADVRB	ArgM_TMP	مشخصه§n-12756	time
وقت	N	SBJ	Arg1	اندازه§n-12768	no
توبه	N	MOZ	null	مشخصه§n-12756	role_intent
فرارسيده	V	VCL	null	رخداد§n-13136	no
،	PUNC	PUNC	null	null	junk
نزد	PREP	VPP	Arg4	جا§n-12733	location
ما	PR	POSDEP	null	null	junk
بيا	V	VCL	null	رخداد§n-13136	role_action
که	SUBR	AJUCL	ArgM_PRP	null	junk
نزد	PREP	VPP	Arg4	جا§n-12733	location
شاه	N	POSDEP	null	نفر§n-13075	role
برويم	V	PRD	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk

تا	SUBR	ROOT	ArgM_DIS	null	junk
او	PR	SBJ	Arg0	null	junk
او	PR	SBJ	Arg0	null	junk
به	PREP	VPP	Arg3	null	junk
ما	PR	POSDEP	null	null	junk
بپيوندد	V	VCONJ	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
ما	PR	PREDEP	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
به	PREP	NPP	Arg3	null	junk
آنچه	PR	POSDEP	Arg1	null	junk
که	SUBR	NCL	null	null	junk
مورد	PREP	MOS	Arg2	null	junk
خشنودي	N	POSDEP	null	مشخصه§n-12756	role_state
خداوند	N	MOZ	null	خصوصيت_رواني§n-12725	no
است	V	PRD	null	null	junk
فرمان	N	NVE	null	رخداد§n-13136	role_intent
دهد	V	PRD	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk

و	CONJ	VCONJ	ArgM_DIS	null	junk
به	PREP	VPP	Arg3	null	junk
قوم	N	VPP	Arg3	گروه§n-12753	role
ش	PR	MOZ	null	null	junk
دستور	N	NVE	null	رخداد§n-13136	role_intent
دهد	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk
از	PREP	VPP	Arg3	null	junk
بت‌پرستي	N	VPP	Arg3	رخداد§n-13136	role_intent
دست	N	NVE	null	مشخصه§n-12756	no
بردارند	V	VCONJ	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk
و	CONJ	VCONJ	null	null	junk
به‌سوي	PREP	NPP	null	null	no
خداي	N	POSDEP	null	خصوصيت_رواني§n-12725	no
يکتا	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
و	CONJ	AJCONJ	null	null	junk
بي‌همتا	ADJ	AJCONJ	null	مشخصه§n-12756	no
جذب	N	MOS	Arg2	null	role_intent
گردند	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

زماني	N	ADVRB	ArgM_TMP	اندازه§n-12768	time
که	SUBR	NCL	null	null	junk
الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg0	نفر§n-13075	role
صداي	N	OBJ	Arg1	خبر§n-12766	no
او	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
شنيد	V	PRD	null	رخداد§n-13136	role_action
به	PREP	ADVRB	ArgM_CAU	null	junk
اذن	N	ADVRB	ArgM_CAU	خبر§n-12766	no
خداوند	N	MOZ	null	خصوصيت_رواني§n-12725	no
به	PREP	VPP	Arg4	null	junk
استقبال	N	VPP	Arg4	خبر§n-12766	role_intent
ش	PR	MOZ	null	null	junk
رفت	V	ROOT	null	رخداد§n-13136	role_action
تا	SUBR	AJUCL	ArgM_PRP	null	junk
از	PREP	NPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
احوال‌پرسي	N	NVE	null	خبر§n-12766	role_intent
نمايد	V	AJUCL	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

مرگ	N	SBJ	Arg0	رخداد§n-13136	role_state
پسر	N	MOZ	null	نفر§n-13075	role
تا	PREP	ADVRB	ArgM_EXT	null	junk
مدتي	N	ADVRB	ArgM_EXT	دوره_زماني§n-12603	time
شاه	N	OBJ	Arg1	نفر§n-13075	role
را	POSTP	OBJ	Arg1	null	junk
از	PREP	AJPP	null	null	junk
او	PR	POSDEP	null	null	junk
غافل	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
کرد	V	ROOT	null	null	junk

اما	CONJ	VCONJ	ArgM_DIS	null	junk
بعداز	PREP	ADVRB	ArgM_TMP	null	no
مدتي	N	POSDEP	null	دوره_زماني§n-12603	time
طولاني	ADJ	NPOSTMOD	null	مشخصه§n-12756	no
به	PREP	VPP	Arg3	null	junk
منشي	N	VPP	Arg3	نفر§n-13075	role
خود	PR	MOZ	null	null	junk
گفت	V	ROOT	null	رخداد§n-13136	role_action
که	SUBR	VCL	Arg1	null	junk
ماموريت	N	OBJ	Arg1	رخداد§n-13136	role_intent
ت	PR	MOZ	null	null	junk
را	POSTP	OBJ	Arg1	null	junk
چگونه	UNKNOWN	ADVRB	ArgM_MNR	null	junk
انجام	N	NVE	null	null	junk
دادي	V	PRD	null	null	junk
?	PUNC	PUNC	null	null	junk

سپس	SUBR	ROOT	ArgM_DIS	null	junk
الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg0	نفر§n-13075	role
الياس	N	SBJ	Arg1	نفر§n-13075	role
مخفيانه	ADV	ADVRB	ArgM_MNR	مشخصه§n-12756	role_state
از	PREP	VPP	Arg3	null	junk
کوه	N	VPP	Arg3	شيء§n-12703	location
پايين	N	ADVC	Arg4	هست§n-12706	location
آمد	V	PREDEP	null	رخداد§n-13136	role_action

و	CONJ	VCONJ	null	null	junk
به	PREP	VPP	Arg4	null	junk
خانه	N	VPP	Arg4	جا§n-12733	location
مادر	N	MOZ	null	نفر§n-13075	role
حضرت	N	MOZ	null	null	no
يونس	N	MOZ	null	نفر§n-13075	no
رفت	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
شش	NUM	NPREMOD	null	null	junk
ماه	N	ADVRB	ArgM_EXT	اندازه§n-12768	time
در	PREP	AJPP	null	null	junk
آنجا	PR	POSDEP	null	null	junk
مخفي	ADJ	MOS	Arg2	مشخصه§n-12756	role_state
شد	V	PRD	null	رخداد§n-13136	role_action

و	CONJ	VCONJ	ArgM_DIS	null	junk
پس‌از	PREP	ADVRB	ArgM_TMP	null	no
آن	PR	POSDEP	null	null	junk
مجددا	ADV	ADVRB	ArgM_ADV	null	junk
به	PREP	VPP	Arg3	null	junk
کوه	N	VPP	Arg3	شيء§n-12703	location
بازگشت	V	ROOT	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

و	CONJ	VCONJ	ArgM_DIS	null	junk
در	PREP	MOS	Arg2	null	junk
اين	ADJ	NPREMOD	null	null	junk
زمان	N	MOS	Arg2	اندازه§n-12768	time
بود	V	ROOT	null	null	junk
که	SUBR	VCL	Arg1	null	junk
خداوند	N	SBJ	Arg0	خصوصيت_رواني§n-12725	no
به	PREP	VPP	Arg3	null	junk
او	PR	POSDEP	null	null	junk
گفت	V	PRD	null	رخداد§n-13136	no
که	SUBR	VCL	Arg1	null	junk
هر	ADJ	NPREMOD	null	null	junk
درخواستي	N	OBJ	Arg1	خبر§n-12766	role_intent
درخواستي	N	OBJ	Arg1	خبر§n-12766	role_intent
از	PREP	VPP	Arg3	null	junk
من	PR	POSDEP	null	null	junk
مي‌خواهي	V	NCL	null	رخداد§n-13136	no
تقاضا	N	NVE	null	خبر§n-12766	role_intent
کن	V	PRD	null	رخداد§n-13136	role_action
.	PUNC	PUNC	null	null	junk

الياس	N	SBJ	Arg0	نفر§n-13075	role
از	PREP	NPP	Arg3	null	junk
خدا	N	NPP	Arg3	خصوصيت_رواني§n-12725	no
تقاضاي	N	NVE	null	خبر§n-12766	role_intent
مرگ	N	MOZ	Arg1	رخداد§n-13136	role_intent
نمود	V	ROOT	null	رخداد§n-13136	role_action
،	PUNC	PUNC	null	null	junk

خداوند	N	SBJ	Arg0	خصوصيت_رواني§n-12725	no
3	NUM	NPREMOD	null	null	junk
سال	N	ADVRB	ArgM_EXT	دوره_زماني§n-12603	time
قحطي	N	OBJ	Arg1	مشخصه§n-12756	role_state
را	POSTP	OBJ	Arg1	null	junk
بر	PREP	AJPP	null	null	junk
بني‌اسراييل	N	POSDEP	null	null	role
مسلط	ADJ	MOS	Arg2	مشخصه§n-12756	no
نمود	V	ROOT	null	رخداد§n-13136	no
.	PUNC	PUNC	null	null	junk

لذا	SUBR	ROOT	ArgM_DIS	null	no
با	PREP	ADVRB	ArgM_MNR	null	junk
کمال	ADJ	NPREMOD	null	مشخصه§n-12756	role_state
شرمندگي	N	ADVRB	ArgM_MNR	null	role_state
نزد	PREP	VPP	Arg4	جا§n-12733	location
او	PR	POSDEP	null	null	junk
رفته	V	PREDEP	null	رخداد§n-13136	role_action
و	CONJ	VCONJ	null	null	junk
تقاضاي	N	NVE	null	خبر§n-12766	role_intent
بخشش	N	MOZ	Arg1	رخداد§n-13136	role_intent
